성별,연령대,총인구수,1인가구수,평균 출근 소요시간 평균,평균 근무시간 평균,소액결재 비사용 인구수,소액결재 사용횟수 평균,소액결재 사용금액 평균,최근 3개월 내 요금 연체 비율,카카오톡 비사용 인구수,SNS 사용횟수,평균 통화량,평균 문자량,평균 통화대상자 수,평균 문자대상자 수,데이터 사용량,평일 총 이동 횟수,휴일 총 이동 횟수 평균,집 추정 위치 평일 총 체류시간,집 추정 위치 휴일 총 체류시간,평일 총 이동 거리 합계,휴일 총 이동 거리 합계,지하철이동일수 합계,게임 서비스 사용일수,금융 서비스 사용일수,쇼핑 서비스 사용일수,동영상/방송 서비스 사용일수,유튜브 사용일수,넷플릭스 사용일수,배달 서비스 사용일수,배달_브랜드 서비스 사용일수,배달_식재료 서비스 사용일수,cluster
1,35,1045.0,400.39,63.74,544.17,1004.61,2.43,5081.25,4.19,38.7,0.16,71.0,11.57,17.69,6.34,9.36,24.41,9.13,571140.08,134453.82,941.78,451.23,11.51,71.06,164.54,205.07,48.7,0.13,-0.19,20.0,2.94,1.67,2
1,40,838.0,165.77,62.42,543.24,805.43,2.3,5722.97,4.78,35.53,0.13,70.78,11.43,17.93,6.4,8.58,25.21,9.32,558238.53,132992.82,967.94,434.0,11.37,70.15,158.4,218.22,46.87,0.08,-0.24,18.57,2.9,1.67,2
1,45,744.0,143.23,66.68,539.48,725.81,2.33,4553.4,6.11,23.65,0.06,71.51,9.67,17.9,5.62,6.04,24.94,9.18,583039.54,136760.08,1006.26,454.66,11.24,65.0,144.76,190.58,44.19,0.0,-0.34,14.13,2.83,1.67,2
1,50,779.0,66.9,69.49,533.77,756.4,2.69,5327.43,7.14,41.73,0.05,77.58,13.91,21.24,6.41,4.3,25.71,9.57,566982.62,132146.28,1074.01,490.09,11.51,61.65,131.33,163.98,37.96,-0.05,-0.4,13.41,3.33,1.67,3
1,55,735.0,64.72,67.17,541.95,729.24,2.5,5774.51,4.71,36.46,0.04,69.24,12.68,21.15,6.1,3.33,25.7,9.88,578072.86,127178.6,1023.55,541.72,11.21,51.08,100.16,130.35,34.11,-0.07,-0.52,11.67,3.1,1.67,3
1,60,459.0,40.64,65.15,513.8,451.71,2.22,4217.05,7.41,25.5,-0.02,59.08,9.82,19.2,5.13,2.14,23.23,10.02,611849.69,129373.44,965.81,557.03,10.69,49.6,69.29,95.83,25.94,-0.12,-0.6,11.44,2.92,1.67,3
1,65,350.0,53.0,64.33,518.17,347.85,2.5,5204.3,3.38,10.77,-0.05,49.55,12.9,17.23,4.84,1.98,20.75,8.8,662907.1,146027.98,829.74,459.07,9.48,41.71,51.45,71.52,22.5,-0.12,-0.61,9.1,1.67,1.67,3
1,70,260.07,38.0,0.0,0.0,257.52,2.5,6250.0,1.96,29.32,-0.13,32.65,19.88,13.41,3.97,1.5,16.76,7.21,702577.18,165356.81,735.27,393.37,8.05,40.68,32.6,49.85,17.68,-0.27,-0.64,12.5,0.0,0.0,4
1,75,393.93,153.03,0.0,0.0,392.65,1.67,8074.07,2.59,79.04,-0.22,30.35,16.03,8.68,3.07,0.69,11.84,5.88,886374.46,219132.36,423.16,245.08,6.08,33.15,28.92,37.27,14.55,-0.44,-0.64,13.06,5.0,0.0,4
2,20,890.0,365.51,60.53,499.47,855.67,2.74,7675.68,6.89,0.0,0.06,81.16,11.29,8.04,4.51,9.32,20.88,8.53,640636.19,154470.44,697.52,383.48,9.94,45.12,108.64,147.83,34.85,0.15,-0.15,17.6,2.46,1.67,1
2,25,1549.0,674.8,55.75,554.66,1460.61,2.58,6387.43,7.74,4.21,0.15,71.53,11.21,9.56,4.94,9.5,21.93,9.5,565329.61,128076.55,735.08,473.76,10.52,44.38,138.73,189.66,40.76,0.16,-0.07,20.12,2.44,1.67,1
2,30,1422.0,581.94,54.96,547.74,1355.22,2.55,5690.85,5.52,23.57,0.14,57.47,9.97,9.95,5.34,8.19,20.99,8.86,605347.09,137396.06,647.04,438.39,9.88,45.77,149.4,217.06,44.11,0.09,-0.12,18.94,2.45,1.67,1
2,35,933.0,348.75,59.85,533.15,897.57,2.64,5595.7,6.01,26.57,0.08,61.6,9.36,10.91,5.63,6.62,20.05,8.25,648983.76,147208.48,610.22,381.75,9.41,47.18,145.06,234.14,42.86,0.02,-0.2,18.74,2.84,1.67,1
2,40,876.0,177.38,53.1,516.55,833.67,2.69,6318.94,5.02,21.17,0.0,71.06,10.98,11.84,5.76,4.79,18.69,7.6,693050.97,156219.69,541.73,347.39,8.46,47.23,135.9,226.74,38.59,-0.05,-0.31,17.29,2.77,1.67,1
2,45,821.0,154.79,56.26,508.68,779.75,2.46,6475.25,6.22,29.46,-0.04,71.2,15.65,12.66,5.94,3.4,18.77,7.19,689635.75,159283.9,531.07,328.23,8.1,47.62,120.82,207.06,32.84,-0.14,-0.37,14.56,2.85,1.67,1
2,50,811.0,76.17,52.01,503.2,776.45,2.3,5847.7,5.27,21.39,-0.06,77.55,15.35,14.59,5.89,2.7,18.96,7.95,708381.09,159313.74,511.8,364.79,7.68,44.67,99.69,178.7,26.79,-0.13,-0.44,10.64,3.08,1.67,6
2,55,749.0,69.08,58.84,482.53,734.31,2.59,4422.54,3.49,21.21,-0.08,78.15,12.56,13.88,5.14,1.63,17.64,8.47,718283.48,152196.43,536.73,424.96,7.74,41.96,78.47,136.92,21.88,-0.14,-0.5,10.34,2.78,1.67,6
2,60,490.0,49.1,56.75,460.47,478.36,2.22,5825.4,5.0,11.64,-0.08,75.59,11.1,13.09,4.12,1.44,16.87,7.79,761988.65,169192.15,467.58,355.89,7.01,40.58,58.84,102.37,18.5,-0.15,-0.59,10.2,2.5,1.67,6
2,65,366.0,68.32,58.63,434.11,362.83,2.78,6750.0,4.34,10.58,-0.11,74.73,13.16,12.02,3.87,0.81,14.61,7.1,792089.57,177018.57,421.8,346.88,5.94,37.91,37.78,64.81,13.31,-0.2,-0.63,11.33,1.67,1.67,6
2,70,366.86,66.31,0.0,0.0,366.86,0.0,4200.0,4.31,20.56,-0.14,66.06,9.9,10.52,3.3,0.75,13.49,6.39,833106.09,193230.57,408.77,296.05,6.1,33.92,26.86,49.36,13.29,-0.27,-0.64,6.53,0.0,1.67,5
2,75,664.14,304.72,150.0,480.0,657.82,1.67,5148.15,3.35,199.24,-0.26,52.97,8.84,7.6,2.49,0.34,8.28,4.38,957664.41,248569.01,261.89,175.22,4.41,29.38,18.91,29.64,9.72,-0.58,-0.65,8.44,1.67,1.67,5
1,20,874.0,88.87,72.76,485.06,843.01,2.67,7434.78,12.06,0.0,0.08,64.87,12.63,7.74,3.58,10.35,20.7,8.72,645355.88,184830.19,646.88,296.89,9.49,80.69,105.25,130.22,41.01,0.26,-0.21,16.59,3.33,0.0,0
1,25,771.0,91.53,58.18,533.97,744.31,2.22,5794.12,9.23,5.93,0.2,75.86,8.23,10.42,4.45,13.32,21.99,9.16,571242.6,150483.66,665.7,365.38,10.13,78.88,129.46,152.1,43.68,0.25,-0.19,18.73,2.81,1.67,2
1,30,923.0,156.74,59.8,545.92,873.61,2.5,6186.51,8.36,43.22,0.18,70.55,12.29,14.27,5.63,11.29,23.5,9.81,572742.91,161943.02,773.61,406.26,11.07,71.19,150.14,182.86,47.67,0.17,-0.18,19.07,3.01,1.67,2
1,35,803.0,130.4,60.58,553.81,761.69,2.33,6413.92,9.35,43.89,0.15,62.92,14.74,15.38,5.86,11.2,24.77,9.58,556244.3,168289.0,858.91,412.64,11.59,75.39,160.52,209.28,50.03,0.09,-0.19,19.64,3.02,1.67,2
1,40,764.0,70.82,69.6,545.6,729.79,2.22,5614.81,7.16,41.05,0.09,78.47,11.77,18.63,6.25,7.37,24.92,9.38,541933.53,151633.13,1001.21,430.34,11.45,69.1,149.78,192.44,43.33,0.06,-0.24,16.93,3.14,1.67,2
1,45,802.0,70.94,76.76,540.31,784.81,2.78,4692.71,7.14,34.37,0.04,72.39,12.39,18.63,6.21,5.39,25.74,9.82,527809.89,156960.68,994.12,492.68,11.85,69.8,124.77,186.43,41.19,0.03,-0.33,14.92,3.1,1.67,2
1,50,865.0,56.04,75.27,528.92,837.63,2.17,5705.43,8.23,38.32,0.05,68.32,12.97,20.15,6.18,4.81,26.48,9.94,516870.93,144889.53,1038.98,513.62,11.64,63.0,117.3,161.59,37.57,-0.02,-0.38,12.31,3.21,1.67,3
1,55,889.0,58.92,71.22,541.98,863.68,2.59,5666.67,7.28,45.01,-0.01,66.7,15.12,21.26,5.97,3.13,25.21,9.61,542900.85,155883.92,914.59,477.86,11.11,52.12,90.4,119.16,27.19,-0.08,-0.54,9.28,2.08,0.0,0
1,60,666.0,47.93,70.12,515.71,656.18,2.08,5573.33,7.1,31.43,0.0,59.07,12.02,20.04,5.03,2.12,23.43,9.49,579995.63,162279.07,965.51,497.12,10.64,47.78,63.21,93.02,26.41,-0.08,-0.59,12.29,3.0,0.0,0
1,65,513.0,42.51,61.73,495.36,511.28,0.0,4981.98,5.37,29.17,-0.07,44.13,7.32,15.26,4.37,1.62,19.92,8.8,635862.29,177140.88,807.97,450.32,8.77,43.17,42.96,71.09,22.56,-0.14,-0.61,8.0,1.67,0.0,0
1,70,259.35,20.72,0.0,0.0,255.65,2.78,2228.07,3.81,17.29,-0.11,40.94,11.79,13.24,4.24,1.38,18.23,8.28,674402.86,175264.44,656.97,363.07,8.31,37.44,27.23,47.52,17.79,-0.19,-0.61,11.67,0.0,0.0,4
1,75,276.65,74.73,0.0,0.0,276.65,0.0,1242.42,2.23,38.29,-0.24,29.13,9.22,8.52,3.09,0.65,13.71,6.33,817088.04,227051.27,482.95,287.9,6.68,31.31,31.75,38.07,12.87,-0.36,-0.65,4.33,0.0,0.0,4
2,20,701.0,85.21,61.82,501.38,677.29,2.38,7064.1,8.7,0.0,0.03,79.79,15.15,7.32,4.16,7.43,21.2,8.56,623010.47,182235.1,662.73,290.5,9.87,39.68,103.42,147.41,33.26,0.13,-0.17,16.55,2.73,1.67,1
2,25,843.0,114.94,60.44,529.3,798.3,2.38,6939.39,12.12,12.77,0.11,71.05,11.59,8.04,4.82,8.29,22.05,9.08,565457.67,156063.24,637.6,379.97,10.14,43.71,132.33,179.47,39.04,0.12,-0.15,17.95,2.32,1.67,1
2,30,891.0,152.87,54.85,534.9,837.85,2.71,5535.71,10.56,6.25,0.18,60.68,6.6,9.8,5.07,8.6,21.39,9.5,577937.83,154926.48,603.66,416.79,10.06,47.96,145.27,225.91,43.78,0.11,-0.11,19.22,2.53,1.67,1
2,35,764.0,108.78,57.11,527.24,737.0,2.17,5784.04,7.42,8.1,0.02,58.66,9.32,10.79,5.59,5.07,20.02,8.34,646573.52,173767.5,558.69,343.0,9.0,46.62,127.66,226.04,39.48,0.0,-0.24,15.63,2.88,1.67,1
2,40,794.0,73.15,55.76,510.23,768.16,2.33,5353.91,6.82,14.09,0.0,70.26,11.15,12.03,5.88,6.02,18.81,8.02,669466.77,184968.45,478.87,358.36,8.14,51.45,134.19,223.48,38.02,-0.02,-0.24,17.34,2.46,1.67,1
2,45,952.0,84.23,56.95,498.88,913.54,2.64,6607.53,7.74,9.62,-0.04,80.68,15.67,13.88,6.46,3.41,19.99,8.17,637573.2,178615.09,548.77,365.23,8.59,49.62,114.87,208.77,32.88,-0.09,-0.34,14.48,2.88,1.67,1
2,50,1002.0,67.62,57.04,490.22,960.25,2.33,6222.22,6.94,27.83,-0.07,72.52,14.11,12.87,5.29,2.38,20.33,8.24,651197.58,183706.7,511.28,362.62,8.02,43.12,102.04,175.76,26.88,-0.12,-0.43,11.65,2.89,1.67,6
2,55,951.0,70.16,52.1,513.58,940.61,2.08,5773.58,6.28,23.39,-0.07,77.93,16.19,13.55,5.23,1.77,20.57,8.8,637068.13,176844.32,526.88,388.31,8.07,41.65,76.96,142.1,22.58,-0.12,-0.51,10.54,2.08,1.67,6
2,60,690.0,51.39,56.65,481.75,675.7,2.29,5517.54,4.92,12.51,-0.08,78.33,11.19,13.82,4.72,1.28,18.13,8.1,697104.06,194636.1,515.22,392.12,7.24,41.07,60.21,105.1,19.27,-0.12,-0.56,12.31,1.67,1.67,6
2,65,451.0,45.26,62.81,456.86,449.64,1.67,5895.83,2.72,20.44,-0.12,73.83,8.53,11.96,4.23,0.93,16.35,7.24,736296.65,201709.45,472.16,334.64,6.58,37.82,38.71,75.2,15.37,-0.18,-0.62,7.43,0.0,1.67,6
2,70,306.08,31.59,0.0,0.0,304.6,1.67,7066.67,3.4,19.32,-0.18,68.81,15.52,10.34,3.63,0.69,13.31,5.85,825378.7,231105.04,413.52,240.72,5.17,32.17,37.37,54.02,12.11,-0.28,-0.64,7.05,1.67,1.67,5
2,75,427.92,144.43,0.0,0.0,427.92,0.0,2333.33,3.13,126.3,-0.3,48.13,9.7,8.0,2.52,0.54,9.04,4.27,884887.62,256309.72,274.43,153.91,4.41,29.52,16.25,28.03,10.22,-0.6,-0.66,13.33,1.67,1.67,5
1,20,1420.0,81.21,69.53,505.27,1343.4,2.08,8212.96,11.67,17.68,0.1,68.99,10.52,7.81,3.86,14.19,17.35,7.19,671746.53,148847.56,612.94,304.78,8.61,81.68,109.73,141.65,43.29,0.27,-0.2,17.24,2.7,1.67,2
1,25,1243.0,82.08,57.32,533.29,1146.91,2.53,7997.08,10.72,31.0,0.19,74.85,12.2,11.02,5.0,13.16,20.2,8.58,623490.23,142205.03,672.05,377.75,10.23,79.92,141.04,159.79,47.72,0.23,-0.18,22.27,2.74,1.67,2
1,30,1434.0,234.19,65.66,544.86,1368.58,2.53,6315.58,8.21,28.78,0.25,75.28,12.29,15.33,5.73,12.43,23.25,9.11,568538.77,124705.25,877.93,429.33,10.97,75.89,158.29,190.16,49.39,0.22,-0.17,22.0,2.73,1.67,2
1,35,1148.0,166.83,63.47,556.31,1080.6,2.53,6699.19,8.33,43.48,0.18,76.57,12.59,17.11,6.13,10.61,23.4,9.15,573507.32,123988.93,942.13,446.32,11.19,70.15,164.93,202.39,49.99,0.13,-0.21,20.06,3.01,1.67,2
1,40,1084.0,138.85,65.87,516.57,1042.07,2.33,5411.63,8.12,81.77,0.07,75.33,15.21,16.61,6.08,8.07,22.59,8.37,608891.84,136537.29,864.48,399.32,10.61,71.79,154.9,191.82,45.43,0.0,-0.32,16.72,3.03,1.67,2
1,45,1251.0,150.99,69.12,539.08,1213.84,1.82,4891.23,5.46,58.83,0.05,69.33,13.38,17.19,5.94,6.24,22.86,8.37,592848.25,133726.9,986.3,436.23,10.93,67.5,135.99,185.86,42.4,0.01,-0.34,16.52,3.16,1.67,2
1,50,1476.0,228.89,65.44,536.86,1443.56,1.97,5234.32,5.32,97.32,0.02,69.03,13.18,18.74,5.64,4.57,24.81,9.17,594325.65,135013.8,1066.6,463.59,11.11,58.17,119.41,158.98,35.7,-0.07,-0.43,12.7,3.02,1.67,3
1,55,1493.0,262.89,66.4,520.29,1458.35,1.97,5272.03,5.7,91.34,-0.02,63.49,13.61,19.82,5.61,3.32,23.67,9.78,613977.42,138086.82,1030.41,559.05,10.95,51.22,95.19,116.03,29.19,-0.08,-0.52,11.28,2.92,1.67,3
1,60,1000.0,200.77,59.56,511.49,983.66,2.0,6957.81,8.01,60.46,-0.04,56.4,12.9,18.1,4.85,2.28,21.36,9.02,666608.25,144354.02,878.53,457.65,10.04,46.72,67.75,91.89,23.99,-0.12,-0.6,10.66,2.33,1.67,3
1,65,691.0,205.99,63.85,476.76,688.42,2.5,4397.16,6.16,54.15,-0.09,50.26,12.77,14.19,4.1,1.96,18.92,8.28,726473.46,169435.08,785.06,378.98,9.15,42.66,47.51,72.62,21.19,-0.17,-0.63,4.95,3.33,1.67,3
1,70,560.35,183.9,0.0,0.0,557.41,1.67,7444.44,3.67,63.24,-0.13,39.38,11.91,10.55,3.23,1.42,15.05,7.48,793036.22,186789.06,550.1,299.77,8.13,37.2,38.22,52.65,16.65,-0.24,-0.64,5.71,1.67,0.0,4
1,75,620.65,311.0,80.0,250.0,617.71,2.5,5642.86,3.32,161.78,-0.23,30.36,8.19,8.22,2.82,1.04,11.33,5.99,886665.96,205415.04,432.22,229.04,6.78,33.31,24.78,39.18,16.1,-0.42,-0.65,4.33,0.0,1.67,4
2,20,1219.0,82.32,66.96,512.75,1200.81,1.67,4500.0,8.36,3.64,0.07,73.55,12.48,6.93,4.16,8.93,19.72,8.1,642725.67,140792.24,722.6,341.75,10.04,42.93,113.72,151.81,35.69,0.14,-0.15,17.57,2.5,1.67,1
2,25,1256.0,99.36,62.11,557.66,1196.46,2.67,5991.67,9.95,5.67,0.15,75.8,12.08,8.99,5.04,8.67,19.46,9.0,601220.59,135282.01,672.16,427.06,9.76,44.46,139.82,189.28,40.77,0.14,-0.11,20.5,2.47,1.67,1
2,30,1387.0,224.57,60.99,551.47,1331.2,2.46,5559.21,8.24,21.26,0.14,62.79,8.07,10.04,5.33,8.24,20.62,8.49,614048.78,136615.06,676.43,418.25,9.92,46.19,149.24,219.05,43.27,0.08,-0.13,19.56,2.81,1.67,1
2,35,1093.0,152.49,55.02,509.61,1051.89,2.65,5688.89,8.19,19.35,0.05,60.36,9.3,10.55,5.55,6.12,18.22,7.92,687663.4,146457.64,527.36,367.25,8.56,45.51,141.06,229.42,42.1,0.0,-0.24,17.97,2.88,1.67,1
2,40,1278.0,156.07,58.41,503.46,1198.79,2.67,6907.74,7.44,15.84,0.0,74.28,12.92,12.41,6.07,5.04,17.32,7.1,718592.67,163501.19,488.36,323.97,7.85,48.78,132.83,231.57,39.46,-0.04,-0.31,16.53,2.48,1.67,1
2,45,1473.0,174.0,54.56,498.62,1399.01,2.27,6143.3,6.62,63.9,-0.07,72.84,16.33,12.81,5.83,3.8,17.33,7.21,704957.01,159468.51,516.94,333.24,7.65,48.36,118.96,199.99,33.2,-0.12,-0.37,14.83,2.77,1.67,1
2,50,1713.0,290.28,55.57,476.11,1650.6,2.25,6096.15,7.29,46.8,-0.09,76.17,14.68,13.09,5.55,2.46,17.48,7.16,709763.0,164527.54,537.32,323.26,7.8,41.54,98.48,162.14,25.17,-0.16,-0.46,11.81,2.39,1.67,6
2,55,1712.0,333.83,55.17,490.24,1645.05,2.22,7071.2,6.7,31.88,-0.09,79.86,16.13,13.69,4.95,1.65,16.8,7.61,738296.75,165961.92,524.32,383.93,7.69,41.17,77.81,130.1,21.66,-0.13,-0.54,10.26,2.33,1.67,6
2,60,1155.0,244.23,55.0,467.33,1137.37,2.41,5604.17,5.96,44.08,-0.11,74.27,15.79,12.17,4.31,1.23,15.45,7.04,781582.0,177543.51,452.36,344.27,6.78,40.41,55.22,103.23,19.31,-0.18,-0.58,7.97,3.06,1.67,6
2,65,758.0,264.43,53.37,425.45,751.94,3.0,5303.92,6.72,48.51,-0.11,72.82,9.9,10.72,3.36,1.14,13.0,6.44,833573.52,192890.96,359.11,287.96,6.07,38.54,40.16,69.43,16.25,-0.19,-0.63,8.14,1.67,1.67,6
2,70,840.56,294.2,0.0,0.0,838.44,3.33,5583.33,3.54,82.78,-0.15,65.43,13.95,9.71,2.96,0.85,12.15,5.8,866529.54,204642.11,362.03,233.45,6.02,35.75,28.54,55.8,14.25,-0.29,-0.63,8.33,0.0,1.67,5
2,75,1392.44,847.63,0.0,0.0,1388.2,1.67,5923.08,6.11,445.75,-0.26,47.14,9.76,7.06,2.32,0.45,7.3,4.4,963314.25,222276.21,247.54,158.54,4.4,30.3,21.55,32.52,11.18,-0.57,-0.66,8.56,0.0,0.0,5
1,20,1054.0,243.76,66.83,513.93,997.13,2.56,7288.14,14.03,3.79,0.11,76.67,11.92,8.75,4.1,13.49,19.0,7.71,666614.2,180176.29,641.38,286.69,8.98,81.67,111.11,133.1,40.1,0.27,-0.17,17.71,2.92,1.67,2
1,25,1355.0,358.61,60.5,537.26,1247.67,2.59,7271.28,13.72,15.65,0.19,79.84,9.86,12.15,5.1,13.18,22.19,9.27,607084.03,156678.6,704.04,418.06,10.32,78.87,139.91,163.62,44.69,0.27,-0.16,22.06,2.73,1.67,2
1,30,2074.0,542.31,59.66,554.7,1935.92,2.65,6750.99,10.73,67.63,0.25,79.55,11.15,16.12,6.0,12.19,24.55,9.71,561926.87,148427.02,858.65,430.88,11.62,80.56,164.18,198.3,48.59,0.19,-0.18,22.07,2.69,1.67,2
1,35,1816.0,435.8,67.56,550.35,1703.33,2.5,6281.79,9.12,53.02,0.18,79.53,15.46,16.54,6.03,10.65,24.3,9.42,582749.6,162941.57,875.26,414.54,11.89,78.37,153.42,204.46,46.12,0.13,-0.21,21.04,2.78,1.67,2
1,40,1655.0,295.91,69.91,555.42,1572.72,2.19,6140.5,8.95,75.23,0.11,80.23,15.91,17.96,6.11,8.7,25.27,9.29,581098.23,157841.94,980.58,422.15,11.59,79.57,141.29,194.81,43.87,0.07,-0.27,18.86,2.92,1.67,2
1,45,1285.0,228.58,69.51,544.63,1218.5,2.28,6369.46,11.87,55.78,0.09,73.37,15.25,18.98,6.13,7.17,25.83,9.76,578404.38,158308.43,976.0,451.46,11.62,72.49,135.96,193.88,41.87,0.04,-0.36,16.71,3.16,1.67,2
1,50,1121.0,148.0,68.45,535.31,1081.7,2.78,6795.06,10.85,74.86,0.02,69.59,15.32,18.69,5.75,5.35,24.95,9.85,591292.42,155142.28,950.64,462.18,11.23,63.72,112.59,157.94,33.09,-0.03,-0.44,14.87,3.17,1.67,3
1,55,1085.0,153.09,66.81,552.62,1054.14,2.56,5738.1,12.69,45.11,-0.01,62.6,12.96,18.79,5.34,3.51,23.64,9.34,597874.69,155590.95,942.07,467.25,10.44,53.06,78.58,112.53,26.09,-0.06,-0.55,10.19,3.61,1.67,3
1,60,863.0,127.23,74.24,532.44,850.92,1.94,6502.22,10.02,25.89,-0.01,56.17,13.59,18.24,5.12,2.45,22.96,9.69,612699.12,159434.82,878.97,476.93,10.11,49.51,56.58,83.77,24.14,-0.05,-0.61,12.0,2.78,1.67,3
1,65,693.0,119.99,68.09,523.54,679.17,2.04,6755.56,6.43,61.46,-0.07,50.07,15.33,16.6,4.32,1.67,20.03,8.9,659028.94,175508.18,807.33,420.32,9.74,43.45,46.12,73.3,21.32,-0.14,-0.63,7.68,1.67,0.0,0
1,70,356.82,63.62,0.0,0.0,354.08,2.5,6066.67,7.69,31.57,-0.12,43.3,11.11,13.16,3.67,1.49,17.09,7.81,765162.16,211537.71,676.28,341.31,8.26,39.35,39.95,54.13,17.97,-0.21,-0.63,5.33,1.67,1.67,4
1,75,498.18,132.92,0.0,0.0,488.57,2.78,6761.9,3.06,83.72,-0.22,28.43,17.97,8.69,3.26,0.79,11.51,5.92,877947.58,250610.55,393.01,227.12,6.26,32.95,24.12,36.13,14.37,-0.39,-0.65,12.08,0.0,0.0,4
2,20,1117.0,291.08,60.0,516.52,1054.63,2.73,7875.62,14.97,5.67,0.03,78.02,11.47,7.25,4.35,8.19,21.68,8.73,630200.17,159232.99,637.28,332.04,10.34,41.69,108.84,138.96,32.41,0.14,-0.12,18.18,2.41,1.67,1
2,25,1415.0,393.71,56.75,539.21,1311.19,2.64,7227.69,10.53,2.26,0.14,68.38,9.71,8.81,5.1,9.38,22.24,9.01,599368.33,151633.28,632.89,404.22,11.01,50.78,136.61,186.7,41.38,0.18,-0.1,20.55,2.27,1.67,1
2,30,1894.0,481.06,56.72,547.61,1757.26,2.77,6222.76,12.44,32.0,0.12,64.89,8.81,10.49,5.55,7.6,21.31,8.82,619334.92,156032.31,608.86,398.84,10.4,50.0,146.9,219.26,41.96,0.08,-0.15,20.75,2.68,1.67,1
2,35,1736.0,390.54,56.01,524.56,1604.24,2.58,7447.26,10.44,32.94,0.03,63.7,10.11,10.94,5.82,6.12,19.47,7.97,699952.84,182493.05,493.18,327.85,8.81,50.48,138.37,229.58,39.44,0.01,-0.28,19.51,2.51,1.67,1
2,40,1521.0,275.32,60.05,496.47,1386.52,2.56,7715.24,10.82,23.19,0.01,75.18,12.49,11.55,5.75,5.33,19.04,7.67,720297.38,190504.06,456.56,332.08,8.79,58.64,129.65,240.11,37.32,-0.04,-0.3,17.96,2.65,1.67,1
2,45,1329.0,236.51,54.91,513.6,1240.97,2.36,7162.7,12.92,25.76,-0.06,71.02,12.93,11.68,5.6,4.05,18.87,7.36,706539.34,191072.56,449.94,305.21,8.4,53.13,112.88,206.92,29.3,-0.1,-0.35,15.61,2.42,1.67,1
2,50,1306.0,182.86,53.87,508.23,1234.15,2.5,7446.04,10.19,33.81,-0.06,71.98,13.87,13.42,5.29,2.96,19.59,8.15,684630.58,185431.76,493.35,343.71,8.34,47.03,101.25,177.07,26.85,-0.11,-0.44,13.69,3.04,1.67,6
2,55,1423.0,211.35,55.96,511.08,1405.31,1.9,5070.83,10.12,27.8,-0.06,78.57,14.39,14.09,4.97,1.8,19.76,8.08,692704.71,180078.76,467.65,357.74,7.85,44.69,77.13,137.89,21.0,-0.12,-0.52,11.56,2.59,1.67,6
2,60,1109.0,169.17,60.47,483.62,1093.5,1.85,5631.31,7.92,29.27,-0.08,72.06,14.19,12.91,4.51,1.3,17.96,8.19,741099.84,198432.23,443.64,344.0,7.66,42.89,55.59,97.98,18.38,-0.14,-0.6,10.92,1.67,1.67,6
2,65,746.0,151.69,55.67,483.56,736.74,2.62,5813.73,5.32,22.49,-0.09,77.54,8.33,11.93,3.68,1.12,16.3,6.87,778683.07,217225.54,436.71,301.59,7.27,39.18,36.64,75.4,17.0,-0.16,-0.62,10.15,2.5,1.67,6
2,70,564.17,123.28,0.0,0.0,550.52,2.62,7708.33,5.41,36.4,-0.14,75.72,8.57,10.94,3.35,0.87,13.38,6.11,837592.79,235846.31,346.02,236.81,6.66,35.87,34.78,56.97,13.95,-0.24,-0.64,8.89,2.5,1.67,5
2,75,715.83,242.12,0.0,0.0,700.66,2.5,8500.0,7.05,200.19,-0.25,49.7,11.6,7.3,2.44,0.67,9.0,4.54,950586.3,271783.23,234.74,165.86,4.88,29.21,23.9,31.35,10.61,-0.53,-0.65,9.17,0.0,1.67,5
1,20,592.0,60.06,62.16,513.63,575.25,1.67,7166.67,13.68,5.58,0.07,80.0,11.65,7.78,3.71,11.62,20.17,8.59,624232.39,150275.99,555.1,276.08,9.97,81.08,99.06,127.63,37.78,0.26,-0.2,16.5,2.67,1.67,2
1,25,614.0,72.73,67.22,529.09,556.27,2.47,7347.46,13.68,10.5,0.2,79.25,13.67,12.41,5.26,13.47,22.42,9.23,606499.9,146787.33,681.91,347.46,11.23,77.84,128.51,155.18,46.79,0.24,-0.17,21.27,2.75,1.67,2
1,30,1036.0,164.43,71.43,549.45,954.69,2.53,6535.95,13.67,26.23,0.18,71.18,11.39,14.85,5.57,13.36,24.26,9.48,559798.63,144943.76,842.65,426.03,11.91,77.06,150.69,182.88,46.07,0.22,-0.2,20.77,2.55,1.67,2
1,35,953.0,137.88,73.04,538.16,891.21,2.37,6066.18,12.22,30.9,0.15,66.51,14.18,16.74,5.88,9.72,24.74,9.24,556818.51,147767.42,866.04,412.18,11.72,77.16,140.3,185.96,47.0,0.12,-0.24,21.7,2.63,1.67,2
1,40,946.0,121.58,70.19,568.6,909.76,2.28,5968.15,10.89,34.33,0.1,77.75,13.37,18.88,6.16,7.95,24.35,9.39,556723.28,144132.52,890.94,394.37,11.45,74.98,142.46,201.3,42.78,0.06,-0.28,18.01,2.82,1.67,2
1,45,750.0,92.97,67.61,556.56,726.95,2.56,5611.59,6.56,29.2,0.05,72.77,13.25,17.77,5.55,6.42,24.3,9.01,563121.74,148961.91,954.43,412.75,11.86,75.09,121.83,175.36,37.81,0.02,-0.36,15.49,2.88,1.67,2
1,50,663.0,81.21,75.92,543.55,647.61,2.08,6298.67,7.54,25.65,0.01,69.04,12.75,19.48,5.6,4.94,24.86,9.14,555151.46,141481.42,980.39,446.16,11.75,61.4,109.54,158.01,32.22,-0.04,-0.43,14.19,2.85,1.67,3
